Cat_id,Timestamp,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Total,propActive,propLying,propSitting,propStanding,propGrooming,propLittering,propEating,propScratching,Barometer,Temperature,C_Tmean,Heat_Index,THW_Index,Humidity,C_RHmean,Wind_Speed,C_Wind_Speed,C_Rain
George,2023-03-06T16:00:00Z,Week4,Day1,16,44,1981,1128,199,151,1,93,3,3600,0.0122222222222222,0.550277777777778,0.313333333333333,0.0552777777777778,0.0419444444444444,0.000277777777777778,0.0258333333333333,0.000833333333333333,990.9,17.6,19.1,16.7,16.7,54,54,1.3,4.8,0
George,2023-03-06T17:00:00Z,Week4,Day1,17,4,2085,1160,113,229,2,6,1,3600,0.00111111111111111,0.579166666666667,0.322222222222222,0.0313888888888889,0.0636111111111111,0.000555555555555556,0.00166666666666667,0.000277777777777778,991.1,17.1,18.3,16.2,16.2,54,54,1.3,4.4,0
George,2023-03-06T18:00:00Z,Week4,Day1,18,213,497,1871,476,406,4,129,4,3600,0.0591666666666667,0.138055555555556,0.519722222222222,0.132222222222222,0.112777777777778,0.00111111111111111,0.0358333333333333,0.00111111111111111,991.4,16.7,16.7,15.8,15.8,57,61,1.3,3.7,0
George,2023-03-06T19:00:00Z,Week4,Day1,19,112,602,2633,157,75,0,11,10,3600,0.0311111111111111,0.167222222222222,0.731388888888889,0.0436111111111111,0.0208333333333333,0,0.00305555555555556,0.00277777777777778,991.8,14.6,14.9,14,14,64,69,0.4,2.6,0
George,2023-03-06T20:00:00Z,Week4,Day1,20,2,1406,1460,496,209,13,12,2,3600,0.000555555555555556,0.390555555555556,0.405555555555556,0.137777777777778,0.0580555555555556,0.00361111111111111,0.00333333333333333,0.000555555555555556,992.1,12.4,14.1,11.9,11.9,69,71,0,3.6,0
George,2023-03-06T21:00:00Z,Week4,Day1,21,364,466,1680,578,376,5,125,6,3600,0.101111111111111,0.129444444444444,0.466666666666667,0.160555555555556,0.104444444444444,0.00138888888888889,0.0347222222222222,0.00166666666666667,992.3,10.6,13.6,10.3,10.3,69,72,0,3.5,0
George,2023-03-06T22:00:00Z,Week4,Day1,22,86,1167,1578,221,485,4,59,0,3600,0.0238888888888889,0.324166666666667,0.438333333333333,0.0613888888888889,0.134722222222222,0.00111111111111111,0.0163888888888889,0,992.5,9.3,13,9,9,68,74,0,2.6,0
George,2023-03-06T23:00:00Z,Week4,Day1,23,1,2113,1214,71,194,0,6,1,3600,0.000277777777777778,0.586944444444445,0.337222222222222,0.0197222222222222,0.0538888888888889,0,0.00166666666666667,0.000277777777777778,992.4,7.6,11.6,7.3,7.3,71,81,0,1.3,0
George,2023-03-08T00:00:00Z,Week4,Day2,0,62,2525,371,300,276,0,63,3,3600,0.0172222222222222,0.701388888888889,0.103055555555556,0.0833333333333333,0.0766666666666667,0,0.0175,0.000833333333333333,987.7,7.9,16,7.7,7.7,75,86,0,2.4,0
George,2023-03-08T01:00:00Z,Week4,Day2,1,25,2954,322,210,53,0,33,3,3600,0.00694444444444444,0.820555555555556,0.0894444444444444,0.0583333333333333,0.0147222222222222,0,0.00916666666666667,0.000833333333333333,987.4,7.6,15.6,7.4,7.4,77,86,0,2.3,0
George,2023-03-08T02:00:00Z,Week4,Day2,2,2,3551,2,23,15,0,7,0,3600,0.000555555555555556,0.986388888888889,0.000555555555555556,0.00638888888888889,0.00416666666666667,0,0.00194444444444444,0,986.9,7.4,15.2,7.2,7.2,77,88,0,2.1,0
George,2023-03-08T03:00:00Z,Week4,Day2,3,29,2804,175,196,361,5,30,0,3600,0.00805555555555556,0.778888888888889,0.0486111111111111,0.0544444444444444,0.100277777777778,0.00138888888888889,0.00833333333333333,0,986.3,7.2,14.9,7.1,7.1,78,89,0,1.9,0
George,2023-03-08T04:00:00Z,Week4,Day2,4,130,1919,602,364,522,0,59,4,3600,0.0361111111111111,0.533055555555556,0.167222222222222,0.101111111111111,0.145,0,0.0163888888888889,0.00111111111111111,985.8,7.3,15.1,7.2,7.2,78,87,0,2.5,0
George,2023-03-08T05:00:00Z,Week4,Day2,5,3,3445,35,68,30,0,19,0,3600,0.000833333333333333,0.956944444444444,0.00972222222222222,0.0188888888888889,0.00833333333333333,0,0.00527777777777778,0,985.8,7.5,15.4,7.3,7.3,78,86,0,2.2,0
George,2023-03-08T06:00:00Z,Week4,Day2,6,61,303,2301,320,470,0,139,6,3600,0.0169444444444444,0.0841666666666667,0.639166666666667,0.0888888888888889,0.130555555555556,0,0.0386111111111111,0.00166666666666667,985.7,7.7,15.4,7.5,7.5,79,87,0,1.9,0
George,2023-03-08T07:00:00Z,Week4,Day2,7,7,1422,1959,132,76,0,4,0,3600,0.00194444444444444,0.395,0.544166666666667,0.0366666666666667,0.0211111111111111,0,0.00111111111111111,0,986.2,8.4,16.2,8.3,8.3,79,84,0,2.2,0
George,2023-03-08T08:00:00Z,Week4,Day2,8,374,72,2509,380,214,4,41,6,3600,0.103888888888889,0.02,0.696944444444445,0.105555555555556,0.0594444444444445,0.00111111111111111,0.0113888888888889,0.00166666666666667,986.3,13.6,17.1,13.3,13.3,78,81,0,3.8,0
George,2023-03-07T09:00:00Z,Week4,Day2,9,498,376,1645,686,366,0,27,2,3600,0.138333333333333,0.104444444444444,0.456944444444445,0.190555555555556,0.101666666666667,0,0.0075,0.000555555555555556,991.5,13.3,16.3,12.7,12.7,65,64,0,1.3,0
George,2023-03-07T10:00:00Z,Week4,Day2,10,534,11,1824,624,576,0,27,4,3600,0.148333333333333,0.00305555555555556,0.506666666666667,0.173333333333333,0.16,0,0.0075,0.00111111111111111,991.3,17.6,17.6,16.7,16.7,52,61,0.4,2.5,0
George,2023-03-07T11:00:00Z,Week4,Day2,11,608,84,1782,502,457,2,156,9,3600,0.168888888888889,0.0233333333333333,0.495,0.139444444444444,0.126944444444444,0.000555555555555556,0.0433333333333333,0.0025,991.2,19.6,18.7,18.6,18.6,48,60,0.9,2.2,0
George,2023-03-07T12:00:00Z,Week4,Day2,12,31,2505,742,125,177,1,10,9,3600,0.00861111111111111,0.695833333333333,0.206111111111111,0.0347222222222222,0.0491666666666667,0.000277777777777778,0.00277777777777778,0.0025,990.8,20.9,19.6,19.9,19.9,48,58,0.9,2.7,0
George,2023-03-07T13:00:00Z,Week4,Day2,13,98,313,2355,500,293,9,27,5,3600,0.0272222222222222,0.0869444444444445,0.654166666666667,0.138888888888889,0.0813888888888889,0.0025,0.0075,0.00138888888888889,990.4,21.9,20.4,21.4,21.4,51,56,0.4,4.4,0
George,2023-03-07T14:00:00Z,Week4,Day2,14,124,658,2211,233,279,1,87,7,3600,0.0344444444444444,0.182777777777778,0.614166666666667,0.0647222222222222,0.0775,0.000277777777777778,0.0241666666666667,0.00194444444444444,989.5,22.1,20.6,21.6,21.6,50,55,0.9,4.2,0
George,2023-03-07T15:00:00Z,Week4,Day2,15,122,668,2138,320,280,0,66,6,3600,0.0338888888888889,0.185555555555556,0.593888888888889,0.0888888888888889,0.0777777777777778,0,0.0183333333333333,0.00166666666666667,989,22.6,20.1,22.3,22.3,50,57,0.9,4.5,0
George,2023-03-07T16:00:00Z,Week4,Day2,16,100,1770,963,501,126,6,134,0,3600,0.0277777777777778,0.491666666666667,0.2675,0.139166666666667,0.035,0.00166666666666667,0.0372222222222222,0,988.9,21.8,19.8,21.2,21.2,50,61,0.4,4.3,0
George,2023-03-07T17:00:00Z,Week4,Day2,17,124,1132,1415,451,391,8,78,1,3600,0.0344444444444444,0.314444444444445,0.393055555555556,0.125277777777778,0.108611111111111,0.00222222222222222,0.0216666666666667,0.000277777777777778,988.8,20.7,18.3,19.6,19.6,45,69,0.4,3.9,0
George,2023-03-07T18:00:00Z,Week4,Day2,18,183,789,1859,249,317,0,200,3,3600,0.0508333333333333,0.219166666666667,0.516388888888889,0.0691666666666667,0.0880555555555556,0,0.0555555555555556,0.000833333333333333,988.5,19.8,17.5,18.8,18.8,45,74,0.9,2.5,0
George,2023-03-07T19:00:00Z,Week4,Day2,19,1,3286,177,58,77,0,1,0,3600,0.000277777777777778,0.912777777777778,0.0491666666666667,0.0161111111111111,0.0213888888888889,0,0.000277777777777778,0,988.6,17.2,15.5,16.5,16.5,57,82,0.4,0.7,0
George,2023-03-07T20:00:00Z,Week4,Day2,20,5,2232,1001,182,161,0,19,0,3600,0.00138888888888889,0.62,0.278055555555556,0.0505555555555556,0.0447222222222222,0,0.00527777777777778,0,988.6,13.2,14.3,12.6,12.6,64,88,0,1,0
George,2023-03-07T21:00:00Z,Week4,Day2,21,253,274,1740,777,422,5,120,9,3600,0.0702777777777778,0.0761111111111111,0.483333333333333,0.215833333333333,0.117222222222222,0.00138888888888889,0.0333333333333333,0.0025,988.8,10.6,15.1,10.2,10.2,65,86,0,1.2,0
George,2023-03-07T22:00:00Z,Week4,Day2,22,51,1980,1200,237,85,0,45,2,3600,0.0141666666666667,0.55,0.333333333333333,0.0658333333333333,0.0236111111111111,0,0.0125,0.000555555555555556,988.8,9.3,15.2,9,9,67,87,0,1.1,0
George,2023-03-07T23:00:00Z,Week4,Day2,23,0,3466,6,60,55,0,13,0,3600,0,0.962777777777778,0.00166666666666667,0.0166666666666667,0.0152777777777778,0,0.00361111111111111,0,988.1,8.6,15.8,8.3,8.3,70,88,0,1.9,0
George,2023-03-09T00:00:00Z,Week4,Day3,0,8,2231,1,1245,95,0,20,0,3600,0.00222222222222222,0.619722222222222,0.000277777777777778,0.345833333333333,0.0263888888888889,0,0.00555555555555556,0,983.5,17.9,18.5,17.4,17.4,62,84,1.8,2.4,0
George,2023-03-09T01:00:00Z,Week4,Day3,1,19,2978,168,170,230,0,35,0,3600,0.00527777777777778,0.827222222222222,0.0466666666666667,0.0472222222222222,0.0638888888888889,0,0.00972222222222222,0,983.8,18.3,18.5,17.7,17.7,59,83,1.3,3.3,0
George,2023-03-09T02:00:00Z,Week4,Day3,2,429,208,1772,610,452,0,115,14,3600,0.119166666666667,0.0577777777777778,0.492222222222222,0.169444444444444,0.125555555555556,0,0.0319444444444444,0.00388888888888889,984,19.2,18.2,18.6,18.6,56,84,2.2,3.2,0
George,2023-03-09T03:00:00Z,Week4,Day3,3,65,127,3160,148,77,2,19,2,3600,0.0180555555555556,0.0352777777777778,0.877777777777778,0.0411111111111111,0.0213888888888889,0.000555555555555556,0.00527777777777778,0.000555555555555556,983.9,18.7,18,18.1,18.1,59,84,0.9,2.6,0
George,2023-03-09T04:00:00Z,Week4,Day3,4,1,3419,130,25,17,0,7,1,3600,0.000277777777777778,0.949722222222222,0.0361111111111111,0.00694444444444444,0.00472222222222222,0,0.00194444444444444,0.000277777777777778,983.4,18.5,17.9,18.1,18.1,63,87,0.9,2.9,0
George,2023-03-09T05:00:00Z,Week4,Day3,5,50,2454,323,290,420,5,55,3,3600,0.0138888888888889,0.681666666666667,0.0897222222222222,0.0805555555555556,0.116666666666667,0.00138888888888889,0.0152777777777778,0.000833333333333333,982.7,18.1,17.6,17.5,17.5,61,89,0.4,4.2,0
George,2023-03-09T06:00:00Z,Week4,Day3,6,33,710,2552,166,129,2,8,0,3600,0.00916666666666667,0.197222222222222,0.708888888888889,0.0461111111111111,0.0358333333333333,0.000555555555555556,0.00222222222222222,0,982.2,18.3,17.6,17.7,17.7,59,92,0.9,3.1,0
George,2023-03-09T07:00:00Z,Week4,Day3,7,3,1938,1536,69,42,0,11,1,3600,0.000833333333333333,0.538333333333333,0.426666666666667,0.0191666666666667,0.0116666666666667,0,0.00305555555555556,0.000277777777777778,982.7,19.3,18.5,18.7,18.7,54,88,1.8,3.2,0
George,2023-03-09T08:00:00Z,Week4,Day3,8,583,770,660,615,774,0,135,63,3600,0.161944444444444,0.213888888888889,0.183333333333333,0.170833333333333,0.215,0,0.0375,0.0175,982.6,20.8,19.7,20,20,51,83,2.7,4.6,0
George,2023-03-08T09:00:00Z,Week4,Day3,9,487,92,2362,341,294,5,15,4,3600,0.135277777777778,0.0255555555555556,0.656111111111111,0.0947222222222222,0.0816666666666667,0.00138888888888889,0.00416666666666667,0.00111111111111111,986.3,18.2,18.2,17.8,17.8,63,78,0,3.8,0
George,2023-03-08T10:00:00Z,Week4,Day3,10,499,318,1679,518,503,3,71,9,3600,0.138611111111111,0.0883333333333333,0.466388888888889,0.143888888888889,0.139722222222222,0.000833333333333333,0.0197222222222222,0.0025,986.3,22,18.3,21.5,21.5,52,80,1.8,5.6,0
George,2023-03-08T11:00:00Z,Week4,Day3,11,895,93,1349,466,467,9,320,1,3600,0.248611111111111,0.0258333333333333,0.374722222222222,0.129444444444444,0.129722222222222,0.0025,0.0888888888888889,0.000277777777777778,986.4,23.3,18.6,23.2,23.2,49,82,2.7,5.5,0
George,2023-03-08T12:00:00Z,Week4,Day3,12,116,918,1880,238,384,0,62,2,3600,0.0322222222222222,0.255,0.522222222222222,0.0661111111111111,0.106666666666667,0,0.0172222222222222,0.000555555555555556,986.3,24.2,18.4,23.9,23.9,46,88,2.7,5.1,0
George,2023-03-08T13:00:00Z,Week4,Day3,13,253,107,2440,427,310,11,52,0,3600,0.0702777777777778,0.0297222222222222,0.677777777777778,0.118611111111111,0.0861111111111111,0.00305555555555556,0.0144444444444444,0,986.1,23.4,19.4,23.1,23.1,46,80,2.7,6.5,0
George,2023-03-08T14:00:00Z,Week4,Day3,14,311,135,2572,276,246,3,51,6,3600,0.0863888888888889,0.0375,0.714444444444444,0.0766666666666667,0.0683333333333333,0.000833333333333333,0.0141666666666667,0.00166666666666667,985.8,22.6,20.1,22.3,21.8,50,72,3.6,7,0
George,2023-03-08T15:00:00Z,Week4,Day3,15,23,1303,1944,145,134,0,51,0,3600,0.00638888888888889,0.361944444444444,0.54,0.0402777777777778,0.0372222222222222,0,0.0141666666666667,0,985.4,22.3,21,21.8,21.8,51,67,3.1,6.6,0
George,2023-03-08T16:00:00Z,Week4,Day3,16,218,214,2212,497,360,2,93,4,3600,0.0605555555555556,0.0594444444444445,0.614444444444445,0.138055555555556,0.1,0.000555555555555556,0.0258333333333333,0.00111111111111111,985.2,21.5,21.2,21,21,55,67,2.2,6.6,0
George,2023-03-08T17:00:00Z,Week4,Day3,17,26,1342,1811,186,199,6,28,2,3600,0.00722222222222222,0.372777777777778,0.503055555555556,0.0516666666666667,0.0552777777777778,0.00166666666666667,0.00777777777777778,0.000555555555555556,985.2,20.7,20.3,20.2,20.2,55,73,1.3,7,0
George,2023-03-08T18:00:00Z,Week4,Day3,18,2,2401,992,122,62,0,21,0,3600,0.000555555555555556,0.666944444444444,0.275555555555556,0.0338888888888889,0.0172222222222222,0,0.00583333333333333,0,984.8,20.6,19.3,20.2,20.2,58,81,0.9,4.4,0
George,2023-03-08T19:00:00Z,Week4,Day3,19,7,636,2583,142,229,1,2,0,3600,0.00194444444444444,0.176666666666667,0.7175,0.0394444444444444,0.0636111111111111,0.000277777777777778,0.000555555555555556,0,984.4,19.2,18.7,18.8,18.8,60,84,0.9,3.9,0
George,2023-03-08T20:00:00Z,Week4,Day3,20,1,2808,731,34,26,0,0,0,3600,0.000277777777777778,0.78,0.203055555555556,0.00944444444444444,0.00722222222222222,0,0,0,984.7,17.7,18.7,17.2,17.2,64,86,0.4,4.7,0
George,2023-03-08T21:00:00Z,Week4,Day3,21,224,122,1970,501,713,0,69,1,3600,0.0622222222222222,0.0338888888888889,0.547222222222222,0.139166666666667,0.198055555555556,0,0.0191666666666667,0.000277777777777778,984.8,17.9,18.8,17.5,17.5,64,86,1.3,4.2,0
George,2023-03-08T22:00:00Z,Week4,Day3,22,169,330,2101,494,399,4,99,4,3600,0.0469444444444444,0.0916666666666667,0.583611111111111,0.137222222222222,0.110833333333333,0.00111111111111111,0.0275,0.00111111111111111,984.8,17.9,18.8,17.5,17.5,65,86,0.9,3.3,0
George,2023-03-08T23:00:00Z,Week4,Day3,23,53,2595,605,148,151,2,39,7,3600,0.0147222222222222,0.720833333333333,0.168055555555556,0.0411111111111111,0.0419444444444444,0.000555555555555556,0.0108333333333333,0.00194444444444444,983.7,17.6,18.4,17.2,17.2,64,85,0.9,3.3,0
George,2023-03-10T00:00:00Z,Week4,Day4,0,308,1606,889,360,332,0,105,0,3600,0.0855555555555556,0.446111111111111,0.246944444444444,0.1,0.0922222222222222,0,0.0291666666666667,0,980.1,16.4,17.4,15.7,15.6,60,86,2.7,1.2,0
George,2023-03-10T01:00:00Z,Week4,Day4,1,3,3443,83,51,18,0,2,0,3600,0.000833333333333333,0.956388888888889,0.0230555555555556,0.0141666666666667,0.005,0,0.000555555555555556,0,980.4,16.4,17.3,15.9,15.2,65,86,3.6,0.9,0
George,2023-03-10T02:00:00Z,Week4,Day4,2,2,2837,720,28,11,0,2,0,3600,0.000555555555555556,0.788055555555556,0.2,0.00777777777777778,0.00305555555555556,0,0.000555555555555556,0,978.8,15.7,16.9,15.1,14.9,66,87,2.7,1,0
George,2023-03-10T03:00:00Z,Week4,Day4,3,13,3129,149,160,122,0,25,2,3600,0.00361111111111111,0.869166666666667,0.0413888888888889,0.0444444444444444,0.0338888888888889,0,0.00694444444444444,0.000555555555555556,978.3,15.6,16.9,15,14.8,66,87,2.7,0.6,0
George,2023-03-10T04:00:00Z,Week4,Day4,4,209,1608,818,368,528,0,68,1,3600,0.0580555555555556,0.446666666666667,0.227222222222222,0.102222222222222,0.146666666666667,0,0.0188888888888889,0.000277777777777778,977.3,15.8,16.6,15.3,14.9,66,88,3.1,0.9,0.8
George,2023-03-10T05:00:00Z,Week4,Day4,5,87,807,2101,300,253,1,49,2,3600,0.0241666666666667,0.224166666666667,0.583611111111111,0.0833333333333333,0.0702777777777778,0.000277777777777778,0.0136111111111111,0.000555555555555556,977.8,16.2,16.2,15.4,15.4,61,95,1.3,1.8,2.2
George,2023-03-10T06:00:00Z,Week4,Day4,6,2,3330,100,111,50,0,7,0,3600,0.000555555555555556,0.925,0.0277777777777778,0.0308333333333333,0.0138888888888889,0,0.00194444444444444,0,976.7,16.3,16,15.7,15.7,63,97,0.9,1.2,0.2
George,2023-03-10T07:00:00Z,Week4,Day4,7,14,641,1726,1113,76,28,2,0,3600,0.00388888888888889,0.178055555555556,0.479444444444444,0.309166666666667,0.0211111111111111,0.00777777777777778,0.000555555555555556,0,977.8,15.4,16.7,14.8,14.8,65,95,0,1,0
George,2023-03-10T08:00:00Z,Week4,Day4,8,123,263,2701,297,144,34,37,1,3600,0.0341666666666667,0.0730555555555556,0.750277777777778,0.0825,0.04,0.00944444444444444,0.0102777777777778,0.000277777777777778,978.7,16,17.8,15.2,15.2,58,89,0.9,1.3,0
George,2023-03-09T09:00:00Z,Week4,Day4,9,917,125,1302,731,487,4,33,1,3600,0.254722222222222,0.0347222222222222,0.361666666666667,0.203055555555556,0.135277777777778,0.00111111111111111,0.00916666666666667,0.000277777777777778,982.5,22.1,20.6,21.3,21.3,46,80,3.1,4.9,0
George,2023-03-09T10:00:00Z,Week4,Day4,10,518,35,1973,588,438,2,42,4,3600,0.143888888888889,0.00972222222222222,0.548055555555556,0.163333333333333,0.121666666666667,0.000555555555555556,0.0116666666666667,0.00111111111111111,982.6,22.9,21,22.4,21.5,44,79,4,4.8,0
George,2023-03-09T11:00:00Z,Week4,Day4,11,582,28,1952,415,420,0,196,7,3600,0.161666666666667,0.00777777777777778,0.542222222222222,0.115277777777778,0.116666666666667,0,0.0544444444444444,0.00194444444444444,982.7,22.8,22.6,22.4,21.6,47,68,4,6.6,0
George,2023-03-09T12:00:00Z,Week4,Day4,12,0,0,3490,102,8,0,0,0,3600,0,0,0.969444444444444,0.0283333333333333,0.00222222222222222,0,0,0,981.7,21.3,23,20.3,20.3,48,66,2.7,7.5,0
George,2023-03-09T13:00:00Z,Week4,Day4,13,39,377,2608,280,285,1,10,0,3600,0.0108333333333333,0.104722222222222,0.724444444444444,0.0777777777777778,0.0791666666666667,0.000277777777777778,0.00277777777777778,0,981.2,21.2,22.6,20.2,20.2,47,69,1.3,8.2,0
George,2023-03-09T14:00:00Z,Week4,Day4,14,98,1182,1704,265,246,0,102,3,3600,0.0272222222222222,0.328333333333333,0.473333333333333,0.0736111111111111,0.0683333333333333,0,0.0283333333333333,0.000833333333333333,981.3,20.9,22.9,20,20,50,66,1.3,7.5,0
George,2023-03-09T15:00:00Z,Week4,Day4,15,646,404,1410,547,440,6,140,7,3600,0.179444444444444,0.112222222222222,0.391666666666667,0.151944444444444,0.122222222222222,0.00166666666666667,0.0388888888888889,0.00194444444444444,980.6,20.6,22.6,19.8,19.8,51,69,2.7,6.4,0
George,2023-03-09T16:00:00Z,Week4,Day4,16,2,3418,54,52,68,0,6,0,3600,0.000555555555555556,0.949444444444444,0.015,0.0144444444444444,0.0188888888888889,0,0.00166666666666667,0,980.3,21.3,21.5,20.2,20.2,45,73,3.1,5.8,0
George,2023-03-09T17:00:00Z,Week4,Day4,17,145,433,2392,380,206,1,40,3,3600,0.0402777777777778,0.120277777777778,0.664444444444444,0.105555555555556,0.0572222222222222,0.000277777777777778,0.0111111111111111,0.000833333333333333,979.9,22.9,20.7,22.7,22.1,49,78,3.6,5.1,0
George,2023-03-09T18:00:00Z,Week4,Day4,18,0,1776,1767,40,13,0,4,0,3600,0,0.493333333333333,0.490833333333333,0.0111111111111111,0.00361111111111111,0,0.00111111111111111,0,980.5,20.3,19.8,19.9,19.5,56,82,3.6,4.6,0
George,2023-03-09T19:00:00Z,Week4,Day4,19,9,3277,103,100,109,1,1,0,3600,0.0025,0.910277777777778,0.0286111111111111,0.0277777777777778,0.0302777777777778,0.000277777777777778,0.000277777777777778,0,980.5,18.5,19.2,18.1,18.1,63,85,0.4,4.3,0
George,2023-03-09T20:00:00Z,Week4,Day4,20,515,787,952,457,847,2,31,9,3600,0.143055555555556,0.218611111111111,0.264444444444444,0.126944444444444,0.235277777777778,0.000555555555555556,0.00861111111111111,0.0025,980.5,17.1,18.9,16.6,16.6,66,82,0.4,3.8,0
George,2023-03-09T21:00:00Z,Week4,Day4,21,593,423,1524,499,428,3,120,10,3600,0.164722222222222,0.1175,0.423333333333333,0.138611111111111,0.118888888888889,0.000833333333333333,0.0333333333333333,0.00277777777777778,980.8,16.4,18.6,15.9,15.9,65,86,0,2.9,0
George,2023-03-09T22:00:00Z,Week4,Day4,22,5,2553,909,93,33,0,5,2,3600,0.00138888888888889,0.709166666666667,0.2525,0.0258333333333333,0.00916666666666667,0,0.00138888888888889,0.000555555555555556,980.9,16.2,17.3,15.6,15.6,63,90,0.4,0.8,0
George,2023-03-09T23:00:00Z,Week4,Day4,23,225,1367,1067,590,300,2,44,5,3600,0.0625,0.379722222222222,0.296388888888889,0.163888888888889,0.0833333333333333,0.000555555555555556,0.0122222222222222,0.00138888888888889,980.5,16.1,16.6,15.3,15.3,61,92,0.4,0.8,0
George,2023-03-11T00:00:00Z,Week4,Day5,0,123,2460,385,384,212,0,30,6,3600,0.0341666666666667,0.683333333333333,0.106944444444444,0.106666666666667,0.0588888888888889,0,0.00833333333333333,0.00166666666666667,982.4,11.6,16.5,11.2,11.2,71,93,0,1,0
George,2023-03-11T01:00:00Z,Week4,Day5,1,531,479,1620,447,410,15,96,2,3600,0.1475,0.133055555555556,0.45,0.124166666666667,0.113888888888889,0.00416666666666667,0.0266666666666667,0.000555555555555556,982.7,11.8,16.6,11.5,11.5,76,94,0,0.6,0
George,2023-03-11T02:00:00Z,Week4,Day5,2,18,2901,392,97,122,2,63,5,3600,0.005,0.805833333333333,0.108888888888889,0.0269444444444444,0.0338888888888889,0.000555555555555556,0.0175,0.00138888888888889,983,12,16.5,11.7,11.7,77,94,0,1,0
George,2023-03-11T03:00:00Z,Week4,Day5,3,4,2648,16,760,106,0,66,0,3600,0.00111111111111111,0.735555555555556,0.00444444444444444,0.211111111111111,0.0294444444444444,0,0.0183333333333333,0,983,12.2,16.6,11.9,11.9,77,93,0,0.9,0
George,2023-03-11T04:00:00Z,Week4,Day5,4,8,3411,4,100,50,1,26,0,3600,0.00222222222222222,0.9475,0.00111111111111111,0.0277777777777778,0.0138888888888889,0.000277777777777778,0.00722222222222222,0,983.5,10.8,16.5,10.6,10.6,76,93,0,0.4,0
George,2023-03-11T05:00:00Z,Week4,Day5,5,117,878,1577,470,492,4,59,3,3600,0.0325,0.243888888888889,0.438055555555556,0.130555555555556,0.136666666666667,0.00111111111111111,0.0163888888888889,0.000833333333333333,984.1,9.7,16.5,9.6,9.6,78,94,0,0.2,0
George,2023-03-11T06:00:00Z,Week4,Day5,6,17,757,2402,100,318,0,6,0,3600,0.00472222222222222,0.210277777777778,0.667222222222222,0.0277777777777778,0.0883333333333333,0,0.00166666666666667,0,984.8,9.3,16.7,9.2,9.2,78,94,0,0.3,0
George,2023-03-11T07:00:00Z,Week4,Day5,7,0,1864,1602,61,66,0,6,1,3600,0,0.517777777777778,0.445,0.0169444444444444,0.0183333333333333,0,0.00166666666666667,0.000277777777777778,985.4,9.4,17.4,9.3,9.3,79,87,0,1.1,0
George,2023-03-11T08:00:00Z,Week4,Day5,8,178,1497,1130,498,265,1,27,4,3600,0.0494444444444445,0.415833333333333,0.313888888888889,0.138333333333333,0.0736111111111111,0.000277777777777778,0.0075,0.00111111111111111,986.2,12.8,17.7,12.6,12.6,77,88,0,1.3,0
George,2023-03-10T09:00:00Z,Week4,Day5,9,567,234,1628,534,570,5,57,5,3600,0.1575,0.065,0.452222222222222,0.148333333333333,0.158333333333333,0.00138888888888889,0.0158333333333333,0.00138888888888889,979,17.6,19.4,16.9,16.9,59,80,1.3,1.2,0
George,2023-03-10T10:00:00Z,Week4,Day5,10,283,86,2426,453,324,4,20,4,3600,0.0786111111111111,0.0238888888888889,0.673888888888889,0.125833333333333,0.09,0.00111111111111111,0.00555555555555556,0.00111111111111111,978.9,17.5,20.4,16.8,16.8,58,78,2.2,1.6,0
George,2023-03-10T11:00:00Z,Week4,Day5,11,781,27,1524,465,640,1,143,19,3600,0.216944444444444,0.0075,0.423333333333333,0.129166666666667,0.177777777777778,0.000277777777777778,0.0397222222222222,0.00527777777777778,977.9,18.3,20.5,17.6,17.6,56,78,2.2,1.6,0
George,2023-03-10T12:00:00Z,Week4,Day5,12,209,173,2488,373,217,2,135,3,3600,0.0580555555555556,0.0480555555555556,0.691111111111111,0.103611111111111,0.0602777777777778,0.000555555555555556,0.0375,0.000833333333333333,977.4,19.5,20.5,18.8,17.7,52,78,4.5,3,0
George,2023-03-10T13:00:00Z,Week4,Day5,13,219,796,1994,255,299,4,31,2,3600,0.0608333333333333,0.221111111111111,0.553888888888889,0.0708333333333333,0.0830555555555556,0.00111111111111111,0.00861111111111111,0.000555555555555556,977.5,20.4,20.8,19.7,19.3,53,79,3.6,3.3,0
George,2023-03-10T14:00:00Z,Week4,Day5,14,2,2849,530,103,108,0,5,3,3600,0.000555555555555556,0.791388888888889,0.147222222222222,0.0286111111111111,0.03,0,0.00138888888888889,0.000833333333333333,977.7,23.1,21.5,22.8,22.8,49,77,0.4,4.6,0
George,2023-03-10T15:00:00Z,Week4,Day5,15,265,1457,1081,404,286,9,93,5,3600,0.0736111111111111,0.404722222222222,0.300277777777778,0.112222222222222,0.0794444444444445,0.0025,0.0258333333333333,0.00138888888888889,977.2,24.2,21.2,23.7,23.7,43,75,0.4,4.2,0
George,2023-03-10T16:00:00Z,Week4,Day5,16,21,2845,435,157,117,2,21,2,3600,0.00583333333333333,0.790277777777778,0.120833333333333,0.0436111111111111,0.0325,0.000555555555555556,0.00583333333333333,0.000555555555555556,976.9,24.7,21.6,24.6,24.6,48,75,0.4,4.7,0
George,2023-03-10T17:00:00Z,Week4,Day5,17,680,50,1977,437,410,0,34,12,3600,0.188888888888889,0.0138888888888889,0.549166666666667,0.121388888888889,0.113888888888889,0,0.00944444444444444,0.00333333333333333,977.4,23.4,20.6,23.3,23.3,52,80,0.4,4.4,0
